	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
KCTD122	1.5276912190923e-28	0.363480500509604	0.451	0.216	3.25321845105704e-24	Langerhans cells	KCTD12
ITPR21	1.75953700770338e-28	0.297672164998958	0.337	0.141	3.74693405790435e-24	Langerhans cells	ITPR2
NDUFB71	1.79699131568514e-28	0.364803867061691	0.541	0.288	3.8266930067515e-24	Langerhans cells	NDUFB7
FGL21	1.84062969807704e-28	0.363089010738214	0.816	0.529	3.91962094205505e-24	Langerhans cells	FGL2
PLEC	2.38398252846427e-28	0.381819793976595	0.541	0.292	5.07669079436466e-24	Langerhans cells	PLEC
NEDD81	2.40162174116847e-28	0.426318396134508	0.689	0.453	5.11425349781827e-24	Langerhans cells	NEDD8
PDIA31	2.62770140514223e-28	0.494803909945732	0.864	0.72	5.59569014225038e-24	Langerhans cells	PDIA3
XRCC51	2.81857889118364e-28	0.377402489574462	0.621	0.365	6.00216374877557e-24	Langerhans cells	XRCC5
TMEM1601	3.0083536807694e-28	0.325700671304325	0.393	0.183	6.40628916319843e-24	Langerhans cells	TMEM160
ATP5PF1	3.61153831488369e-28	0.409059236414313	0.757	0.506	7.69077084154482e-24	Langerhans cells	ATP5PF
PLEKHO11	3.78201380691892e-28	0.3862759892033	0.704	0.43	8.05379840183383e-24	Langerhans cells	PLEKHO1
SMIM7	4.79625302385954e-28	0.28236663877746	0.296	0.117	1.02136208143089e-23	Langerhans cells	SMIM7
NUDT11	4.80655123264335e-28	0.372768557499462	0.444	0.222	1.0235550849914e-23	Langerhans cells	NUDT1
QPCT	6.35850316686897e-28	0.322480232671845	0.291	0.116	1.35404324938475e-23	Langerhans cells	QPCT
PDIA4	6.966293161076e-28	0.310295662265315	0.347	0.149	1.48347212865113e-23	Langerhans cells	PDIA4
DGUOK	7.34070290704074e-28	0.252998630693609	0.347	0.149	1.56320268405433e-23	Langerhans cells	DGUOK
SPCS21	8.0008014943895e-28	0.419636529659447	0.682	0.433	1.70377067823024e-23	Langerhans cells	SPCS2
ATF51	1.20919526001987e-27	0.697161661508902	0.439	0.232	2.57498130621231e-23	Langerhans cells	ATF5
PSMD4	1.372778567756e-27	0.328086423316384	0.466	0.239	2.92333196003641e-23	Langerhans cells	PSMD4
MIS18BP11	1.46647331725386e-27	0.288654150629863	0.337	0.144	3.1228549290921e-23	Langerhans cells	MIS18BP1
MT-CO31	1.54741538804462e-27	0.368693171187805	1	0.995	3.29522106884102e-23	Langerhans cells	MT-CO3
ARF51	1.96546912484624e-27	0.343281526345775	0.398	0.189	4.18546650136007e-23	Langerhans cells	ARF5
DYNC1I2	1.98708334310263e-27	0.300831023161661	0.391	0.182	4.23149397913706e-23	Langerhans cells	DYNC1I2
TAP2	1.99778250056981e-27	0.282360205770717	0.311	0.128	4.25427783496341e-23	Langerhans cells	TAP2
TMED10	2.21605356549399e-27	0.358445092696277	0.583	0.334	4.71908606771945e-23	Langerhans cells	TMED10
DPP7	2.30045868293951e-27	0.314160978880524	0.461	0.233	4.89882676531968e-23	Langerhans cells	DPP7
PSMA61	2.37054948044768e-27	0.4351764285282	0.806	0.624	5.04808511861334e-23	Langerhans cells	PSMA6
YWHAB	2.59802398058233e-27	0.422180273000058	0.864	0.737	5.53249206665007e-23	Langerhans cells	YWHAB
JUN3	2.69057319438647e-27	0.478435324870242	0.769	0.523	5.72957561744599e-23	Langerhans cells	JUN
APH1A	2.86685962422013e-27	0.293384699906547	0.405	0.192	6.10497756977677e-23	Langerhans cells	APH1A
ATP5PB1	2.95341721637966e-27	0.355150909887383	0.612	0.352	6.28930196228049e-23	Langerhans cells	ATP5PB
HMGB11	3.38520357557385e-27	0.463015427552227	0.964	0.88	7.20879101418452e-23	Langerhans cells	HMGB1
BEX4	3.5024334897945e-27	0.266036437836883	0.299	0.12	7.45843211651738e-23	Langerhans cells	BEX4
SYNCRIP1	3.56701332576238e-27	0.326431361412182	0.532	0.282	7.595954877211e-23	Langerhans cells	SYNCRIP
CALM11	5.25027296705404e-27	0.530946196076688	0.966	0.921	1.11804562833416e-22	Langerhans cells	CALM1
ARF3	5.67877294539766e-27	0.31281316297966	0.405	0.194	1.20929469872243e-22	Langerhans cells	ARF3
HSD17B101	6.67345369913403e-27	0.291701299322278	0.425	0.206	1.42111196523059e-22	Langerhans cells	HSD17B10
TIMM8B1	8.37053593303907e-27	0.25369298579019	0.451	0.213	1.78250562694067e-22	Langerhans cells	TIMM8B
LAMTOR4	8.55869087150962e-27	0.413378835306538	0.648	0.416	1.82257322108797e-22	Langerhans cells	LAMTOR4
NDUFB31	1.07756372844706e-26	0.368396299088604	0.502	0.272	2.29467195972802e-22	Langerhans cells	NDUFB3
DOCK2	1.18494536827979e-26	0.265654946087283	0.383	0.175	2.5233411617518e-22	Langerhans cells	DOCK2
OGFRL11	1.22888757093658e-26	0.523774720957115	0.617	0.396	2.61691608230944e-22	Langerhans cells	OGFRL1
ELOVL1	1.2437884639888e-26	0.292639498801765	0.32	0.136	2.64864753406416e-22	Langerhans cells	ELOVL1
NDUFS61	1.44188251821705e-26	0.340015942002253	0.619	0.36	3.0704888225432e-22	Langerhans cells	NDUFS6
RNF213	1.93488734923915e-26	0.341408714593611	0.43	0.211	4.12034261020476e-22	Langerhans cells	RNF213
OCIAD11	2.37030968699599e-26	0.31216266468322	0.439	0.222	5.04757447845796e-22	Langerhans cells	OCIAD1
LYN1	2.74297402498998e-26	0.4012184413857	0.583	0.341	5.84116318621616e-22	Langerhans cells	LYN
MICOS131	2.77274187867178e-26	0.382586277016068	0.527	0.297	5.90455383063155e-22	Langerhans cells	MICOS13
S100B1	3.1261018366294e-26	1.34695559013415	0.444	0.242	6.65703386110231e-22	Langerhans cells	S100B
THRAP31	3.6184966246886e-26	0.293031226411761	0.471	0.241	7.70558856227437e-22	Langerhans cells	THRAP3
HMGN11	3.64215184979173e-26	0.450247385726991	0.767	0.578	7.75596236413148e-22	Langerhans cells	HMGN1
PSMB21	5.18237136792167e-26	0.318801510668274	0.515	0.277	1.10358598279892e-21	Langerhans cells	PSMB2
PSMB61	5.73758503724529e-26	0.373281558404754	0.604	0.361	1.22181873368139e-21	Langerhans cells	PSMB6
UFC1	6.0484141930006e-26	0.384276100416599	0.568	0.346	1.28800980239948e-21	Langerhans cells	UFC1
COX20	6.52655060501663e-26	0.283237138540564	0.379	0.176	1.38982895133829e-21	Langerhans cells	COX20
TIMM101	7.55257989811173e-26	0.314617004242444	0.4	0.192	1.60832188930289e-21	Langerhans cells	TIMM10
AIMP11	7.99326396186494e-26	0.303477964870106	0.35	0.158	1.70216556067914e-21	Langerhans cells	AIMP1
SRP721	8.99523249080864e-26	0.324607679341754	0.483	0.258	1.9155347589177e-21	Langerhans cells	SRP72
TMEM167A	1.00756117173648e-25	0.322459111955883	0.386	0.188	2.14560151521283e-21	Langerhans cells	TMEM167A
RHOA1	1.12949942735e-25	0.350683795926257	0.905	0.789	2.40526903054182e-21	Langerhans cells	RHOA
RNF181	1.7372531056743e-25	0.336445396267926	0.5	0.271	3.69948048853342e-21	Langerhans cells	RNF181
SH3KBP11	2.15962427062005e-25	0.257706996862903	0.413	0.197	4.59891988428539e-21	Langerhans cells	SH3KBP1
LMAN21	2.91796686387496e-25	0.326519644958116	0.464	0.249	6.21381043662174e-21	Langerhans cells	LMAN2
UBE2L31	2.92338849117392e-25	0.335400208059923	0.575	0.334	6.22535579195486e-21	Langerhans cells	UBE2L3
PXDC11	2.96531055831415e-25	0.304473033494439	0.32	0.14	6.31462883392998e-21	Langerhans cells	PXDC1
DCXR1	3.14513156186026e-25	0.273940642154062	0.374	0.176	6.69755766098143e-21	Langerhans cells	DCXR
TSPO1	3.27591714395709e-25	0.446743133443933	0.825	0.672	6.97606555805662e-21	Langerhans cells	TSPO
ZFP362	3.44001346798974e-25	0.536778768125426	0.898	0.748	7.32550868008416e-21	Langerhans cells	ZFP36
CIAO2A	3.60676329380154e-25	0.259139997512256	0.282	0.115	7.68060243415038e-21	Langerhans cells	CIAO2A
MT-ND51	4.01123692070518e-25	0.369998320632551	0.968	0.908	8.54192902264167e-21	Langerhans cells	MT-ND5
ANXA71	4.47371007980713e-25	0.313030757368783	0.43	0.221	9.52676561494929e-21	Langerhans cells	ANXA7
CD811	4.48810898239198e-25	0.499310600786766	0.745	0.571	9.55742807800373e-21	Langerhans cells	CD81
DHRS7	4.98953448285811e-25	0.316936802143583	0.422	0.214	1.06252136812464e-20	Langerhans cells	DHRS7
DYNLRB1	5.03565713983659e-25	0.307146083456067	0.439	0.228	1.0723431879282e-20	Langerhans cells	DYNLRB1
ATP5MD1	5.45804201133065e-25	0.403920379822783	0.752	0.55	1.16229004631286e-20	Langerhans cells	ATP5MD
MRPL411	5.48504871968248e-25	0.285359817461688	0.481	0.251	1.16804112485639e-20	Langerhans cells	MRPL41
ACTG12	5.74362217493671e-25	0.378476101494396	0.998	0.983	1.22310434215277e-20	Langerhans cells	ACTG1
SRP91	5.82918906076368e-25	0.29997143368941	0.485	0.253	1.24132581048963e-20	Langerhans cells	SRP9
GNB1	7.99822264342243e-25	0.367310609069587	0.663	0.43	1.70322151191681e-20	Langerhans cells	GNB1
PRDX41	9.26123231404974e-25	0.297842183218066	0.333	0.15	1.97217942127689e-20	Langerhans cells	PRDX4
TMEM219	9.49052921854725e-25	0.314050314396294	0.483	0.263	2.02100819708964e-20	Langerhans cells	TMEM219
PSME11	1.15932450017453e-24	0.365819979638764	0.84	0.663	2.46878152312167e-20	Langerhans cells	PSME1
ETFB1	1.28521043505967e-24	0.313551147553897	0.415	0.207	2.73685562145957e-20	Langerhans cells	ETFB
LY861	1.41724794973599e-24	0.30927315641244	0.415	0.206	3.0180295089628e-20	Langerhans cells	LY86
CD521	1.4511323649467e-24	0.679629436328328	0.439	0.246	3.09018637115399e-20	Langerhans cells	CD52
FLOT1	1.45783339152681e-24	0.268462670019887	0.364	0.169	3.10445620725634e-20	Langerhans cells	FLOT1
SCO2	1.50450306602842e-24	0.292428828712905	0.359	0.168	3.20383927910751e-20	Langerhans cells	SCO2
UBE2E1	1.5549575965148e-24	0.292178730269681	0.408	0.202	3.31128220177826e-20	Langerhans cells	UBE2E1
TSC22D32	1.60095998990778e-24	0.317241267397779	0.388	0.186	3.40924429850861e-20	Langerhans cells	TSC22D3
RAP1A	1.64171241155272e-24	0.325233516267391	0.59	0.34	3.49602658040152e-20	Langerhans cells	RAP1A
HLA-F1	1.97359160885648e-24	0.326258657456897	0.478	0.258	4.20276333105987e-20	Langerhans cells	HLA-F
PSENEN	2.00202222693631e-24	0.267342004633762	0.328	0.147	4.26330633226087e-20	Langerhans cells	PSENEN
DENND1B	2.79926338716239e-24	0.273151640143554	0.369	0.173	5.9610313829623e-20	Langerhans cells	DENND1B
BHLHE403	2.95816906690303e-24	0.380758749808165	0.541	0.312	6.29942102797001e-20	Langerhans cells	BHLHE40
CCDC88A1	3.02688723626397e-24	0.420853792366825	0.75	0.518	6.44575636962413e-20	Langerhans cells	CCDC88A
HLA-DPB12	3.06409677524368e-24	0.3632541515441	1	0.904	6.52499408288141e-20	Langerhans cells	HLA-DPB1
NDUFAB11	3.18742981413528e-24	0.290472599201377	0.483	0.254	6.78763178920108e-20	Langerhans cells	NDUFAB1
CLNS1A	3.69529159580955e-24	0.29800683934067	0.383	0.189	7.86912345327645e-20	Langerhans cells	CLNS1A
CTSS2	3.71227484847056e-24	0.35148050572813	0.927	0.714	7.90528928981805e-20	Langerhans cells	CTSS
TAPBP1	3.79656129513579e-24	0.411243261107498	0.701	0.476	8.08477727799166e-20	Langerhans cells	TAPBP
GNA15	4.24263368990415e-24	0.435841421935646	0.583	0.366	9.0346884426509e-20	Langerhans cells	GNA15
CD3021	4.32003238857083e-24	0.349971241430439	0.454	0.238	9.19950897146158e-20	Langerhans cells	CD302
FAAP20	4.35364806930738e-24	0.286426960689149	0.342	0.161	9.27109356359007e-20	Langerhans cells	FAAP20
IFI27L22	4.62421325659543e-24	0.289105197191624	0.427	0.214	9.84726212991996e-20	Langerhans cells	IFI27L2
ATP5F1C1	5.2558826044549e-24	0.314544547777931	0.653	0.399	1.11924020061867e-19	Langerhans cells	ATP5F1C
SEM11	5.43410777419477e-24	0.349285025221009	0.67	0.433	1.15719325051478e-19	Langerhans cells	SEM1
NBDY	5.69633721091638e-24	0.319026607457887	0.427	0.224	1.21303500906464e-19	Langerhans cells	NBDY
POLE41	5.91629686251132e-24	0.291066726283451	0.325	0.147	1.25987541687179e-19	Langerhans cells	POLE4
NDUFA41	6.34176315120751e-24	0.389541468363838	0.883	0.713	1.35047846304964e-19	Langerhans cells	NDUFA4
PSMA21	6.41445689037026e-24	0.413821469354343	0.701	0.517	1.36595859480435e-19	Langerhans cells	PSMA2
VOPP11	7.34948422433277e-24	0.271972463718524	0.483	0.252	1.56507266557166e-19	Langerhans cells	VOPP1
ATP5PD1	1.3876789951011e-23	0.368511608206473	0.687	0.451	2.95506242006779e-19	Langerhans cells	ATP5PD
SDHC1	1.60591258890428e-23	0.254442168555239	0.337	0.155	3.41979085807165e-19	Langerhans cells	SDHC
TMBIM61	1.61504894148297e-23	0.353337065899693	0.869	0.756	3.43924672088799e-19	Langerhans cells	TMBIM6
ERP291	1.61851363220562e-23	0.403197448033311	0.595	0.393	3.44662477978186e-19	Langerhans cells	ERP29
M6PR1	1.85899174483058e-23	0.337527965155903	0.539	0.317	3.95872292061672e-19	Langerhans cells	M6PR
VPS281	1.86665815070874e-23	0.331304919609361	0.568	0.342	3.97504853193426e-19	Langerhans cells	VPS28
SNRPG1	1.92513549274482e-23	0.3520833396657	0.653	0.415	4.09957603180009e-19	Langerhans cells	SNRPG
LAMTOR51	1.96482372803281e-23	0.304186892089174	0.498	0.276	4.18409212884586e-19	Langerhans cells	LAMTOR5
BTF3L4	2.38573894504945e-23	0.274328824732603	0.41	0.208	5.08043108348281e-19	Langerhans cells	BTF3L4
AP2M11	2.75592330185892e-23	0.333130238303507	0.558	0.336	5.86873867130857e-19	Langerhans cells	AP2M1
SPPL2A1	2.83879784991139e-23	0.315340462370157	0.391	0.196	6.0452200213863e-19	Langerhans cells	SPPL2A
MBNL1	3.05056439367233e-23	0.464031907714309	0.704	0.501	6.49617687632523e-19	Langerhans cells	MBNL1
ELOB1	3.25949696953177e-23	0.35617331748556	0.82	0.624	6.9410987966179e-19	Langerhans cells	ELOB
CSNK2B1	4.80783739009475e-23	0.379212817994456	0.587	0.373	1.02382897222068e-18	Langerhans cells	CSNK2B
STUB11	4.87044662624153e-23	0.253348058365477	0.413	0.208	1.03716160905813e-18	Langerhans cells	STUB1
MRPL55	4.89902968332806e-23	0.287062546867079	0.386	0.194	1.04324837106471e-18	Langerhans cells	MRPL55
PPHLN1	5.77749238552932e-23	0.270827832760753	0.369	0.179	1.23031700349847e-18	Langerhans cells	PPHLN1
RAB8A	6.068540585997e-23	0.307908481528361	0.437	0.233	1.29229571778806e-18	Langerhans cells	RAB8A
FKBP8	7.32740474055806e-23	0.284371517700458	0.432	0.226	1.56037083950184e-18	Langerhans cells	FKBP8
SEC61B2	7.72288083034006e-23	0.406510942010619	0.9	0.767	1.64458747282092e-18	Langerhans cells	SEC61B
TMCO11	9.2002385230425e-23	0.259678516653181	0.367	0.178	1.9591907934819e-18	Langerhans cells	TMCO1
SEPTIN2	1.23246237237124e-22	0.348071976369513	0.534	0.324	2.62452862196456e-18	Langerhans cells	SEPTIN2
RB11	1.24836510732561e-22	0.375102789277185	0.466	0.256	2.65839349604989e-18	Langerhans cells	RB1
GRK2	1.36613767158817e-22	0.253986361904133	0.328	0.151	2.90919017164701e-18	Langerhans cells	GRK2
CHMP31	1.56450709604449e-22	0.26543519668635	0.393	0.197	3.33161786102674e-18	Langerhans cells	CHMP3
SELENOT	1.5785927675159e-22	0.269852923244427	0.471	0.253	3.36161329842511e-18	Langerhans cells	SELENOT
SCP21	1.99082842181118e-22	0.31691625405994	0.5	0.287	4.23946912424691e-18	Langerhans cells	SCP2
TSPAN331	1.99414120566899e-22	0.292943027565085	0.512	0.283	4.2465236974721e-18	Langerhans cells	TSPAN33
TXNL4A1	2.12514142446747e-22	0.261381402255765	0.432	0.225	4.52548866340348e-18	Langerhans cells	TXNL4A
LMNA1	2.41145352610248e-22	0.610367844875097	0.91	0.921	5.13519028383523e-18	Langerhans cells	LMNA
CLTB1	3.00090172139469e-22	0.275967660049999	0.558	0.316	6.39042021570998e-18	Langerhans cells	CLTB
VKORC12	3.04755064274239e-22	0.261678789867512	0.398	0.2	6.48975909371991e-18	Langerhans cells	VKORC1
LYPLA11	4.4276402390778e-22	0.254687937305951	0.371	0.183	9.42865988911618e-18	Langerhans cells	LYPLA1
GNG51	4.98938293103069e-22	0.398613420566835	0.896	0.814	1.06248909516298e-17	Langerhans cells	GNG5
MRPL511	5.64131413573555e-22	0.312280613109081	0.566	0.333	1.20131784520489e-17	Langerhans cells	MRPL51
RNH1	6.00636654388931e-22	0.370764954628779	0.726	0.53	1.27905575552123e-17	Langerhans cells	RNH1
SNF8	6.37569067005445e-22	0.252254221491202	0.425	0.221	1.35770332818809e-17	Langerhans cells	SNF8
MT-CO21	7.33340780703655e-22	0.2764301284624	0.998	0.998	1.56164919250843e-17	Langerhans cells	MT-CO2
FOSB3	8.11747871476796e-22	0.483585727413734	0.682	0.479	1.72861709230984e-17	Langerhans cells	FOSB
H3F3B1	8.37410363989317e-22	0.402073180099204	1	0.987	1.78326537011525e-17	Langerhans cells	H3F3B
ATP6V0B1	8.46979517779152e-22	0.365111879667977	0.816	0.656	1.8036428831107e-17	Langerhans cells	ATP6V0B
DECR1	1.03128630821798e-21	0.28410571280612	0.371	0.188	2.19612419335019e-17	Langerhans cells	DECR1
PSMD81	1.04309294179525e-21	0.347063719557108	0.614	0.396	2.221266419553e-17	Langerhans cells	PSMD8
NUCKS12	1.60260811147775e-21	0.466494824146082	0.726	0.522	3.41275397339186e-17	Langerhans cells	NUCKS1
PDIA6	2.31788758515982e-21	0.369384150608963	0.638	0.427	4.93594161259783e-17	Langerhans cells	PDIA6
GNB2	2.70820061649271e-21	0.34453199732284	0.716	0.504	5.76711321282122e-17	Langerhans cells	GNB2
SNRPD11	2.96589935914044e-21	0.271751467255928	0.512	0.286	6.31588268528957e-17	Langerhans cells	SNRPD1
ATP5MC31	2.98513929424007e-21	0.275944410141141	0.794	0.589	6.35685412708423e-17	Langerhans cells	ATP5MC3
NOL71	3.22877998961458e-21	0.285821072778548	0.459	0.253	6.87568698788426e-17	Langerhans cells	NOL7
ITM2B2	3.25587631155624e-21	0.40965643671616	0.961	0.858	6.93338860545902e-17	Langerhans cells	ITM2B
MRPL111	3.29789370729401e-21	0.252034998346628	0.376	0.19	7.02286464968259e-17	Langerhans cells	MRPL11
SPCS11	3.33715598431651e-21	0.33825687337924	0.573	0.354	7.10647366860202e-17	Langerhans cells	SPCS1
DDX181	3.84215286865753e-21	0.296856662635797	0.42	0.224	8.18186453380621e-17	Langerhans cells	DDX18
PSMC4	3.94367767142708e-21	0.28261692975015	0.391	0.203	8.39806160130397e-17	Langerhans cells	PSMC4
MAGOH1	4.24569325596515e-21	0.276510619519167	0.425	0.229	9.04120378857778e-17	Langerhans cells	MAGOH
ROMO11	4.64148657539253e-21	0.317117637694434	0.502	0.299	9.88404566229839e-17	Langerhans cells	ROMO1
THOC71	4.93067052052761e-21	0.25238686118721	0.425	0.223	1.04998628734635e-16	Langerhans cells	THOC7
PSMA71	5.39112920472982e-21	0.380126251562755	0.862	0.728	1.14804096414722e-16	Langerhans cells	PSMA7
IL181	5.47823307934463e-21	0.348885387883802	0.461	0.263	1.16658973424644e-16	Langerhans cells	IL18
COX8A1	5.9328754257415e-21	0.375789449788073	0.811	0.652	1.26340582191165e-16	Langerhans cells	COX8A
NCF22	7.19109073307859e-21	0.284688593981272	0.481	0.262	1.53134277160909e-16	Langerhans cells	NCF2
SSNA11	7.2077102022161e-21	0.262139360163671	0.396	0.205	1.53488188756192e-16	Langerhans cells	SSNA1
JUNB2	7.73423257767575e-21	0.480143660808911	0.913	0.807	1.64700482741605e-16	Langerhans cells	JUNB
ZMIZ11	9.09267071087967e-21	0.277360222938902	0.468	0.258	1.93628422788182e-16	Langerhans cells	ZMIZ1
SDF2L11	9.31344127212259e-21	0.383520915908148	0.519	0.307	1.98329731889851e-16	Langerhans cells	SDF2L1
RPS6KA31	9.37000326348681e-21	0.316144453934414	0.449	0.249	1.99534219495952e-16	Langerhans cells	RPS6KA3
ZYX	1.01175003935544e-20	0.292265036389551	0.49	0.281	2.1545217088074e-16	Langerhans cells	ZYX
SNRPE1	1.22773727222645e-20	0.297899027109811	0.527	0.316	2.61446652120623e-16	Langerhans cells	SNRPE
TUBA1A1	1.48192701939761e-20	0.339902915068746	0.728	0.513	3.15576358780721e-16	Langerhans cells	TUBA1A
IL4I12	2.4882067995157e-20	0.806468035234261	0.405	0.243	5.29863637956868e-16	Langerhans cells	IL4I1
RNF1301	2.62490380269575e-20	0.274797774692577	0.5	0.279	5.5897326478406e-16	Langerhans cells	RNF130
ANP32A	2.70716945479665e-20	0.274788573343727	0.481	0.274	5.76491735398947e-16	Langerhans cells	ANP32A
FXYD51	3.30013444126718e-20	0.329071657995098	0.587	0.369	7.02763629267846e-16	Langerhans cells	FXYD5
TGOLN2	3.65547411646871e-20	0.290937108197348	0.466	0.263	7.78433213102012e-16	Langerhans cells	TGOLN2
JPT11	3.75022246342228e-20	0.381174969508597	0.665	0.446	7.98609873585774e-16	Langerhans cells	JPT1
TMEM50A1	4.66125061555876e-20	0.305352111878676	0.621	0.4	9.92613318583237e-16	Langerhans cells	TMEM50A
ADAM81	5.32598315168225e-20	0.287746265957635	0.415	0.225	1.13416811215074e-15	Langerhans cells	ADAM8
RAB5C1	5.56938011411053e-20	0.281640481047953	0.583	0.365	1.18599949529984e-15	Langerhans cells	RAB5C
NAGK1	6.35328497421108e-20	0.276286853950489	0.437	0.242	1.35293203525825e-15	Langerhans cells	NAGK
SSU721	8.28464069433652e-20	0.269566942274952	0.417	0.227	1.76421423585896e-15	Langerhans cells	SSU72
COX6C2	9.35064910847635e-20	0.33975296701241	0.864	0.703	1.99122072765004e-15	Langerhans cells	COX6C
SH3BGRL	1.03791705462087e-19	0.337185580107969	0.757	0.589	2.21024436781515e-15	Langerhans cells	SH3BGRL
FPR32	1.13255988903061e-19	0.407660305066557	0.551	0.325	2.41178628369068e-15	Langerhans cells	FPR3
RNF131	1.34647732288732e-19	0.294847648297738	0.466	0.263	2.86732345908854e-15	Langerhans cells	RNF13
COX6B11	1.43744151422253e-19	0.337831853178921	0.874	0.741	3.06103170453688e-15	Langerhans cells	COX6B1
CHURC11	1.55178643409464e-19	0.286497031252939	0.517	0.307	3.30452921140453e-15	Langerhans cells	CHURC1
MGST31	2.01573610049814e-19	0.392654485527031	0.633	0.442	4.29251002601078e-15	Langerhans cells	MGST3
