	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
AC010519.1	0.584499709351932	-0.000252017697934803	0	0.001	1
AC020909.3	0.584499709351932	-0.000252017697934803	0	0.001	1
AC000068.2	0.584499709351932	-0.000252017697934803	0	0.001	1
AL078599.2	0.584499709351932	-0.000252017697934803	0	0.001	1
HS3ST6	0.623862498129421	-0.000252136169464813	0.003	0.004	1
AC018607.1	0.828087616664285	-0.000253015250871691	0.004	0.004	1
AC124319.1	0.871957258370248	-0.000254008028108278	0.007	0.008	1
RASL11B	0.877773182150457	-0.000256280575400063	0.002	0.002	1
AC007681.1	0.73940267414561	-0.000257419257994156	0.001	0.001	1
KCNJ3	0.73940267414561	-0.000257419257994156	0.001	0.001	1
AC106897.1	0.73940267414561	-0.000257419257994156	0.001	0.001	1
NOX4	0.73940267414561	-0.000257419257994156	0.001	0.001	1
SIGLEC11	0.73940267414561	-0.000257419257994156	0.001	0.001	1
B3GNT4	0.870581621209498	-0.000258403533460939	0.004	0.005	1
TRIM66	0.943885701292746	-0.000259224648834041	0.013	0.013	1
AP002762.3	0.800564143110791	-0.000259542612822786	0.003	0.003	1
AC073529.1	0.638450736759096	-0.000260010337041173	0.002	0.002	1
AL138824.1	0.838046352764084	-0.000262817336047076	0.001	0.002	1
SERINC4	0.838046352764084	-0.000262817336047076	0.001	0.002	1
GJA5	0.606335145392099	-0.000263287902287301	0	0	1
AL359881.2	0.347485157361894	-0.000263963033987003	0	0	1
KPRP	0.347485157361894	-0.000263963033987003	0	0	1
AC104794.5	0.347485157361894	-0.000263963033987003	0	0	1
AC018866.1	0.347485157361894	-0.000263963033987003	0	0	1
SST	0.347485157361894	-0.000263963033987003	0	0	1
AC023154.1	0.347485157361894	-0.000263963033987003	0	0	1
PCDHGB1	0.347485157361894	-0.000263963033987003	0	0	1
AC004917.1	0.347485157361894	-0.000263963033987003	0	0	1
AC027018.1	0.347485157361894	-0.000263963033987003	0	0	1
BX842242.1	0.347485157361894	-0.000263963033987003	0	0	1
AC027288.3	0.347485157361894	-0.000263963033987003	0	0	1
AC010336.3	0.347485157361894	-0.000263963033987003	0	0	1
LCE2A	0.347485157361894	-0.000263963033987003	0	0	1
AC092376.3	0.347485157361894	-0.000263963033987003	0	0	1
EFCAB9	0.347485157361894	-0.000263963033987003	0	0	1
AC010203.2	0.347485157361894	-0.000263963033987003	0	0	1
AC015849.1	0.347485157361894	-0.000263963033987003	0	0	1
AC023906.4	0.347485157361894	-0.000263963033987003	0	0	1
RASGRP2	0.92894699911476	-0.000264906631254384	0.053	0.053	1
AC021097.1	0.850752803516859	-0.000264932230697756	0.003	0.004	1
CLTCL1	0.850752803516859	-0.000264932230697756	0.003	0.004	1
AC108449.2	0.759015690378298	-0.000266078307797594	0.002	0.002	1
AP001207.3	0.759015690378298	-0.000266078307797594	0.002	0.002	1
AL355377.4	0.759015690378298	-0.000266078307797594	0.002	0.002	1
ABCC2	0.759015690378298	-0.000266078307797594	0.002	0.002	1
KCNJ12	0.759015690378298	-0.000266078307797594	0.002	0.002	1
AC119403.1	0.759015690378298	-0.000266078307797594	0.002	0.002	1
TMSB15B.1	0.759015690378298	-0.000266078307797594	0.002	0.002	1
LINC02223	0.525884919318318	-0.000266550954028588	0.001	0.001	1
AC099791.2	0.746600379177431	-0.000267513232443927	0.004	0.005	1
CLDN4	0.295780154411247	-0.000269126530295441	0.041	0.045	1
RRS1	0.94385011961549	-0.00026962288022794	0.026	0.026	1
U62317.1	0.935875770367345	-0.000271369391282084	0.037	0.037	1
AL359762.1	0.842909017625282	-0.000272017890661674	0.01	0.01	1
AL512408.1	0.683665735908925	-0.00027262235176301	0.001	0.001	1
AC019186.1	0.683665735908925	-0.00027262235176301	0.001	0.001	1
AC007279.2	0.683665735908925	-0.00027262235176301	0.001	0.001	1
AC112484.3	0.683665735908925	-0.00027262235176301	0.001	0.001	1
BTBD16	0.683665735908925	-0.00027262235176301	0.001	0.001	1
AC121338.2	0.683665735908925	-0.00027262235176301	0.001	0.001	1
SLC28A2	0.683665735908925	-0.00027262235176301	0.001	0.001	1
CEACAM1	0.683665735908925	-0.00027262235176301	0.001	0.001	1
RORA	0.808807339401892	-0.000273431235212895	0.069	0.068	1
ADGRL3	0.722683074388133	-0.000277336702155778	0.002	0.002	1
FKTN	0.770929384622481	-0.000277572920592268	0.011	0.011	1
FAM167B	0.775747794749357	-0.000278014637262858	0.002	0.002	1
AL450306.1	0.775747794749357	-0.000278014637262858	0.002	0.002	1
APBA2	0.775747794749357	-0.000278014637262858	0.002	0.002	1
GGN	0.775747794749357	-0.000278014637262858	0.002	0.002	1
AC097641.2	0.466217634928311	-0.000278495879317261	0	0.001	1
PRKCZ-AS1	0.458266850211632	-0.000279174760727711	0	0.001	1
AC104170.2	0.458266850211632	-0.000279174760727711	0	0.001	1
AC103591.4	0.458266850211632	-0.000279174760727711	0	0.001	1
FMN2	0.458266850211632	-0.000279174760727711	0	0.001	1
AC073283.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AC012511.1	0.458266850211632	-0.000279174760727711	0	0.001	1
C3orf49	0.458266850211632	-0.000279174760727711	0	0.001	1
AC012640.4	0.458266850211632	-0.000279174760727711	0	0.001	1
AC008875.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AC008897.3	0.458266850211632	-0.000279174760727711	0	0.001	1
AC113349.2	0.458266850211632	-0.000279174760727711	0	0.001	1
AL022724.2	0.458266850211632	-0.000279174760727711	0	0.001	1
GJB7	0.458266850211632	-0.000279174760727711	0	0.001	1
AL355312.3	0.458266850211632	-0.000279174760727711	0	0.001	1
ANKRD61	0.458266850211632	-0.000279174760727711	0	0.001	1
BMPER	0.458266850211632	-0.000279174760727711	0	0.001	1
SPDYE1	0.458266850211632	-0.000279174760727711	0	0.001	1
NPC1L1	0.458266850211632	-0.000279174760727711	0	0.001	1
HYAL4	0.458266850211632	-0.000279174760727711	0	0.001	1
AC104561.4	0.458266850211632	-0.000279174760727711	0	0.001	1
MAPK15	0.458266850211632	-0.000279174760727711	0	0.001	1
AL359091.5	0.458266850211632	-0.000279174760727711	0	0.001	1
AL732437.2	0.458266850211632	-0.000279174760727711	0	0.001	1
ZNF239	0.458266850211632	-0.000279174760727711	0	0.001	1
NRAP	0.458266850211632	-0.000279174760727711	0	0.001	1
AL157888.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AP003778.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AP006287.2	0.458266850211632	-0.000279174760727711	0	0.001	1
CARNS1	0.458266850211632	-0.000279174760727711	0	0.001	1
ABCG4	0.458266850211632	-0.000279174760727711	0	0.001	1
TAS2R20	0.458266850211632	-0.000279174760727711	0	0.001	1
AC022509.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AC073530.1	0.458266850211632	-0.000279174760727711	0	0.001	1
TBX5	0.458266850211632	-0.000279174760727711	0	0.001	1
SEC23A-AS1	0.458266850211632	-0.000279174760727711	0	0.001	1
LINC02289	0.458266850211632	-0.000279174760727711	0	0.001	1
AL139300.2	0.458266850211632	-0.000279174760727711	0	0.001	1
AC116158.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AC091231.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AC090260.1	0.458266850211632	-0.000279174760727711	0	0.001	1
LINC02254	0.458266850211632	-0.000279174760727711	0	0.001	1
AC022167.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AC016597.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AC020978.6	0.458266850211632	-0.000279174760727711	0	0.001	1
AC116667.2	0.458266850211632	-0.000279174760727711	0	0.001	1
AC009120.4	0.458266850211632	-0.000279174760727711	0	0.001	1
AC092120.3	0.458266850211632	-0.000279174760727711	0	0.001	1
SHISA6	0.458266850211632	-0.000279174760727711	0	0.001	1
AC005722.3	0.458266850211632	-0.000279174760727711	0	0.001	1
AC104982.2	0.458266850211632	-0.000279174760727711	0	0.001	1
AC079336.2	0.458266850211632	-0.000279174760727711	0	0.001	1
AC015802.5	0.458266850211632	-0.000279174760727711	0	0.001	1
AC011825.2	0.458266850211632	-0.000279174760727711	0	0.001	1
AC027307.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AC011479.2	0.458266850211632	-0.000279174760727711	0	0.001	1
AC010624.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AL122058.1	0.458266850211632	-0.000279174760727711	0	0.001	1
Z73420.1	0.458266850211632	-0.000279174760727711	0	0.001	1
MCHR1	0.458266850211632	-0.000279174760727711	0	0.001	1
AL162591.2	0.458266850211632	-0.000279174760727711	0	0.001	1
AL031963.2	0.458266850211632	-0.000279174760727711	0	0.001	1
AC103691.2	0.458266850211632	-0.000279174760727711	0	0.001	1
AL109613.1	0.458266850211632	-0.000279174760727711	0	0.001	1
AL360268.1	0.458266850211632	-0.000279174760727711	0	0.001	1
U52111.1	0.458266850211632	-0.000279174760727711	0	0.001	1
MBD5	0.923102317126094	-0.000279676957404898	0.051	0.05	1
BHLHE40-AS1	0.805051109691281	-0.000280107292010534	0.004	0.004	1
CALML3-AS1	0.805051109691281	-0.000280107292010534	0.004	0.004	1
TPSB2	0.461238043688445	-0.000280632717892911	0.007	0.008	1
CAMTA1-DT	0.672451839244928	-0.00028456837855328	0.001	0.001	1
CFAP57	0.672451839244928	-0.00028456837855328	0.001	0.001	1
NFIA-AS2	0.672451839244928	-0.00028456837855328	0.001	0.001	1
AL096794.1	0.672451839244928	-0.00028456837855328	0.001	0.001	1
AL022328.2	0.672451839244928	-0.00028456837855328	0.001	0.001	1
AL109946.1	0.672451839244928	-0.00028456837855328	0.001	0.001	1
PCSK1N	0.728198643457761	-0.000285973342669312	0.003	0.003	1
GPR27	0.772792032429629	-0.000286652922270687	0.003	0.003	1
AC018638.7	0.772792032429629	-0.000286652922270687	0.003	0.003	1
WFDC1	0.772792032429629	-0.000286652922270687	0.003	0.003	1
AC114341.2	0.772792032429629	-0.000286652922270687	0.003	0.003	1
AC103706.1	0.844728838179483	-0.000286786723177666	0.009	0.01	1
ANKRD44-IT1	0.997643701718114	-0.000287367900002613	0.009	0.009	1
TMEM119	0.849025547831865	-0.000287402646619481	0.015	0.015	1
AC133644.2	0.793095935893619	-0.00028995851896827	0.001	0.001	1
GDPD3	0.890214083208917	-0.00029086458811081	0.005	0.005	1
LINC02182	0.847634263484782	-0.00029252523493584	0.002	0.002	1
MIDN	0.465995169988957	-0.000292570817362725	0.429	0.407	1
AC009275.1	0.722575991998969	-0.00029320691013624	0.002	0.002	1
USP44	0.722575991998969	-0.00029320691013624	0.002	0.002	1
AC133919.1	0.722575991998969	-0.00029320691013624	0.002	0.002	1
AC010207.1	0.45557246364774	-0.00029369882091189	0.001	0.001	1
AP001266.1	0.45557246364774	-0.00029369882091189	0.001	0.001	1
CATSPERB	0.45557246364774	-0.00029369882091189	0.001	0.001	1
AL133367.1	0.45557246364774	-0.00029369882091189	0.001	0.001	1
AC009271.1	0.45557246364774	-0.00029369882091189	0.001	0.001	1
DNAH17-AS1	0.45557246364774	-0.00029369882091189	0.001	0.001	1
AP000919.3	0.45557246364774	-0.00029369882091189	0.001	0.001	1
CD34	0.932935666097426	-0.000294865322433032	0.012	0.013	1
C2orf66	0.876470836972876	-0.000295345185334606	0.002	0.002	1
LINC00461	0.606239074432998	-0.000296521968550284	0	0	1
AP003717.4	0.895409163190381	-0.000296730997258017	0.004	0.004	1
UCHL1	0.877773182168404	-0.000298589936592731	0.002	0.002	1
FGFBP2	0.525665922749609	-0.000299085496023791	0.001	0.001	1
AC098484.4	0.625465685138336	-0.00029976927162425	0.001	0.001	1
TTC39A-AS1	0.625465685138336	-0.00029976927162425	0.001	0.001	1
AC239799.1	0.625465685138336	-0.00029976927162425	0.001	0.001	1
AC092418.2	0.625465685138336	-0.00029976927162425	0.001	0.001	1
ZDHHC19	0.625465685138336	-0.00029976927162425	0.001	0.001	1
REEP2	0.625465685138336	-0.00029976927162425	0.001	0.001	1
AL023581.2	0.625465685138336	-0.00029976927162425	0.001	0.001	1
AC147651.1	0.625465685138336	-0.00029976927162425	0.001	0.001	1
ZNF727	0.625465685138336	-0.00029976927162425	0.001	0.001	1
AC018638.6	0.625465685138336	-0.00029976927162425	0.001	0.001	1
DEC1	0.625465685138336	-0.00029976927162425	0.001	0.001	1
CRTAC1	0.625465685138336	-0.00029976927162425	0.001	0.001	1
AC079296.1	0.625465685138336	-0.00029976927162425	0.001	0.001	1
AC026367.1	0.625465685138336	-0.00029976927162425	0.001	0.001	1
AL359397.2	0.625465685138336	-0.00029976927162425	0.001	0.001	1
AC068446.2	0.625465685138336	-0.00029976927162425	0.001	0.001	1
AC127521.1	0.625465685138336	-0.00029976927162425	0.001	0.001	1
SP6	0.625465685138336	-0.00029976927162425	0.001	0.001	1
AL024508.2	0.63175380084849	-0.000299969590754004	0.004	0.005	1
OGFRP1	0.807311239311935	-0.000300651950056797	0.004	0.005	1
AC008982.2	0.820621267060658	-0.00030084945544382	0.008	0.008	1
AL354822.1	0.968155833793086	-0.000302483523064582	0.009	0.009	1
NLRP12	0.682254327125316	-0.000304468699656523	0.002	0.002	1
TNMD	0.585568489870185	-0.000304780962555613	0.001	0.002	1
AP001160.2	0.732913415044498	-0.000305153620635986	0.001	0.002	1
ZNF683	0.249852981241496	-0.000306340022792727	0	0	1
AC093151.3	0.249852981241496	-0.000306340022792727	0	0	1
SETSIP	0.249852981241496	-0.000306340022792727	0	0	1
C1orf68	0.249852981241496	-0.000306340022792727	0	0	1
AL590666.4	0.249852981241496	-0.000306340022792727	0	0	1
AL359962.2	0.249852981241496	-0.000306340022792727	0	0	1
C1orf147	0.249852981241496	-0.000306340022792727	0	0	1
EIPR1-IT1	0.249852981241496	-0.000306340022792727	0	0	1
MYCNOS	0.249852981241496	-0.000306340022792727	0	0	1
AC012074.1	0.249852981241496	-0.000306340022792727	0	0	1
AC008170.1	0.249852981241496	-0.000306340022792727	0	0	1
AC016995.1	0.249852981241496	-0.000306340022792727	0	0	1
LINC02583	0.249852981241496	-0.000306340022792727	0	0	1
AC009303.2	0.249852981241496	-0.000306340022792727	0	0	1
AC012363.1	0.249852981241496	-0.000306340022792727	0	0	1
AC019080.6	0.249852981241496	-0.000306340022792727	0	0	1
GPR1-AS	0.249852981241496	-0.000306340022792727	0	0	1
C2orf72	0.249852981241496	-0.000306340022792727	0	0	1
AC017104.3	0.249852981241496	-0.000306340022792727	0	0	1
BOK-AS1	0.249852981241496	-0.000306340022792727	0	0	1
LINC02050	0.249852981241496	-0.000306340022792727	0	0	1
AC069431.1	0.249852981241496	-0.000306340022792727	0	0	1
LINC02501	0.249852981241496	-0.000306340022792727	0	0	1
LINC02278	0.249852981241496	-0.000306340022792727	0	0	1
AC079921.2	0.249852981241496	-0.000306340022792727	0	0	1
AC093916.1	0.249852981241496	-0.000306340022792727	0	0	1
FREM3	0.249852981241496	-0.000306340022792727	0	0	1
AC098679.5	0.249852981241496	-0.000306340022792727	0	0	1
RXFP1	0.249852981241496	-0.000306340022792727	0	0	1
AC091891.1	0.249852981241496	-0.000306340022792727	0	0	1
LINC02147	0.249852981241496	-0.000306340022792727	0	0	1
AC022101.1	0.249852981241496	-0.000306340022792727	0	0	1
AC113382.1	0.249852981241496	-0.000306340022792727	0	0	1
PCDHGB4	0.249852981241496	-0.000306340022792727	0	0	1
ADRA1B	0.249852981241496	-0.000306340022792727	0	0	1
AC011365.1	0.249852981241496	-0.000306340022792727	0	0	1
AC008663.1	0.249852981241496	-0.000306340022792727	0	0	1
AL022098.1	0.249852981241496	-0.000306340022792727	0	0	1
LINC01149	0.249852981241496	-0.000306340022792727	0	0	1
SLC26A8	0.249852981241496	-0.000306340022792727	0	0	1
OPRM1	0.249852981241496	-0.000306340022792727	0	0	1
AC006042.4	0.249852981241496	-0.000306340022792727	0	0	1
AC003986.2	0.249852981241496	-0.000306340022792727	0	0	1
AC004947.1	0.249852981241496	-0.000306340022792727	0	0	1
GRM3	0.249852981241496	-0.000306340022792727	0	0	1
RNF148	0.249852981241496	-0.000306340022792727	0	0	1
DGKI	0.249852981241496	-0.000306340022792727	0	0	1
TMEM213	0.249852981241496	-0.000306340022792727	0	0	1
CTAGE6	0.249852981241496	-0.000306340022792727	0	0	1
AC027117.2	0.249852981241496	-0.000306340022792727	0	0	1
AC068389.1	0.249852981241496	-0.000306340022792727	0	0	1
CLVS1	0.249852981241496	-0.000306340022792727	0	0	1
FABP12	0.249852981241496	-0.000306340022792727	0	0	1
AF186192.1	0.249852981241496	-0.000306340022792727	0	0	1
BX005266.2	0.249852981241496	-0.000306340022792727	0	0	1
FP326651.1	0.249852981241496	-0.000306340022792727	0	0	1
AL353608.2	0.249852981241496	-0.000306340022792727	0	0	1
AL161729.3	0.249852981241496	-0.000306340022792727	0	0	1
AL445531.1	0.249852981241496	-0.000306340022792727	0	0	1
AL137067.3	0.249852981241496	-0.000306340022792727	0	0	1
PRDM12	0.249852981241496	-0.000306340022792727	0	0	1
CEL	0.249852981241496	-0.000306340022792727	0	0	1
LINC00200	0.249852981241496	-0.000306340022792727	0	0	1
AL512603.1	0.249852981241496	-0.000306340022792727	0	0	1
MKX	0.249852981241496	-0.000306340022792727	0	0	1
AL355474.1	0.249852981241496	-0.000306340022792727	0	0	1
NODAL	0.249852981241496	-0.000306340022792727	0	0	1
SPRN	0.249852981241496	-0.000306340022792727	0	0	1
AC131934.1	0.249852981241496	-0.000306340022792727	0	0	1
AP000781.1	0.249852981241496	-0.000306340022792727	0	0	1
NPAS4	0.249852981241496	-0.000306340022792727	0	0	1
AC004923.4	0.249852981241496	-0.000306340022792727	0	0	1
AP000446.1	0.249852981241496	-0.000306340022792727	0	0	1
DISC1FP1	0.249852981241496	-0.000306340022792727	0	0	1
AP001527.1	0.249852981241496	-0.000306340022792727	0	0	1
GALNT8	0.249852981241496	-0.000306340022792727	0	0	1
GRIN2B	0.249852981241496	-0.000306340022792727	0	0	1
KRT86	0.249852981241496	-0.000306340022792727	0	0	1
KRT81	0.249852981241496	-0.000306340022792727	0	0	1
AC012085.2	0.249852981241496	-0.000306340022792727	0	0	1
MYBPC1	0.249852981241496	-0.000306340022792727	0	0	1
KDM2B-DT	0.249852981241496	-0.000306340022792727	0	0	1
TPTE2	0.249852981241496	-0.000306340022792727	0	0	1
AL160153.1	0.249852981241496	-0.000306340022792727	0	0	1
AL390755.3	0.249852981241496	-0.000306340022792727	0	0	1
TRAV8-2	0.249852981241496	-0.000306340022792727	0	0	1
NOXRED1	0.249852981241496	-0.000306340022792727	0	0	1
AL355102.4	0.249852981241496	-0.000306340022792727	0	0	1
AC022405.1	0.249852981241496	-0.000306340022792727	0	0	1
AC090510.4	0.249852981241496	-0.000306340022792727	0	0	1
AC018904.2	0.249852981241496	-0.000306340022792727	0	0	1
AC046168.2	0.249852981241496	-0.000306340022792727	0	0	1
AC104041.1	0.249852981241496	-0.000306340022792727	0	0	1
AC013391.2	0.249852981241496	-0.000306340022792727	0	0	1
AC007598.1	0.249852981241496	-0.000306340022792727	0	0	1
AC106793.1	0.249852981241496	-0.000306340022792727	0	0	1
PABPN1L	0.249852981241496	-0.000306340022792727	0	0	1
AC092384.2	0.249852981241496	-0.000306340022792727	0	0	1
SLC13A5	0.249852981241496	-0.000306340022792727	0	0	1
AC098850.2	0.249852981241496	-0.000306340022792727	0	0	1
AC015818.2	0.249852981241496	-0.000306340022792727	0	0	1
AC024267.3	0.249852981241496	-0.000306340022792727	0	0	1
AC011840.1	0.249852981241496	-0.000306340022792727	0	0	1
AC244100.2	0.249852981241496	-0.000306340022792727	0	0	1
AC023855.1	0.249852981241496	-0.000306340022792727	0	0	1
AC015936.1	0.249852981241496	-0.000306340022792727	0	0	1
AC005884.1	0.249852981241496	-0.000306340022792727	0	0	1
LINC01973	0.249852981241496	-0.000306340022792727	0	0	1
AC010776.3	0.249852981241496	-0.000306340022792727	0	0	1
AC018529.1	0.249852981241496	-0.000306340022792727	0	0	1
AC008760.1	0.249852981241496	-0.000306340022792727	0	0	1
AC011462.4	0.249852981241496	-0.000306340022792727	0	0	1
PSG2	0.249852981241496	-0.000306340022792727	0	0	1
SRRM5	0.249852981241496	-0.000306340022792727	0	0	1
SMIM17	0.249852981241496	-0.000306340022792727	0	0	1
AC012313.6	0.249852981241496	-0.000306340022792727	0	0	1
AC012313.7	0.249852981241496	-0.000306340022792727	0	0	1
WFDC12	0.249852981241496	-0.000306340022792727	0	0	1
MRAP	0.249852981241496	-0.000306340022792727	0	0	1
AP001062.3	0.249852981241496	-0.000306340022792727	0	0	1
LINC01424	0.249852981241496	-0.000306340022792727	0	0	1
AP000365.1	0.249852981241496	-0.000306340022792727	0	0	1
TUBA8	0.249852981241496	-0.000306340022792727	0	0	1
AC007663.4	0.249852981241496	-0.000306340022792727	0	0	1
AL031186.1	0.249852981241496	-0.000306340022792727	0	0	1
TMPRSS6	0.249852981241496	-0.000306340022792727	0	0	1
AL683807.1	0.249852981241496	-0.000306340022792727	0	0	1
PCYT1B	0.249852981241496	-0.000306340022792727	0	0	1
DCX	0.249852981241496	-0.000306340022792727	0	0	1
SLC6A14	0.249852981241496	-0.000306340022792727	0	0	1
SPSB4	0.249852981241496	-0.000306340022792727	0	0	1
AC091965.4	0.249852981241496	-0.000306340022792727	0	0	1
CRISP3	0.249852981241496	-0.000306340022792727	0	0	1
